0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1.0,3.0,9.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,1.0,4.0,4.0,5.0,1.0
3.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,9.0,1.0,3.0,5.0,1.0,3.0,5.0,6.0,3.0,3.0,5.0,3.0,2.0,1.0,4.0,4.0,4.0
1.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,6.0,5.0,4.0,2.0,1.0,2.0,1.0,6.0,13.0,6.0,1.0,3.0,3.0,1.0,11.0,1.0,8.0,4.0,27.0,9.0,1.0,8.0
4.0,8.0,4.0,77.0,4.0,4.0,9.0,27.0,4.0,4.0,4.0,8.0,1.0,5.0,6.0,4.0,1.0,17.0,1.0,4.0,4.0,4.0,1.0,33.0,1.0,4.0,6.0,9.0,4.0,1.0
1.0,8.0,4.0,27.0,1.0,9.0,4.0,33.0,4.0,17.0,4.0,4.0,1.0,4.0,1.0,6.0,1.0,7.0,1.0,77.0,8.0,5.0,5.0,4.0,6.0,6.0,1.0,4.0,1.0,28.0
34.0,13.0,64.0,7.0,7.0,1.0,1.0,16.0,1.0,15.0,1.0,13.0,7.0,7.0,1.0,34.0,7.0,7.0,8.0,7.0,2.0,1.0,8.0,7.0,1.0,7.0,10.0,8.0,5.0,1.0
1.0,1.0,1.0,6.0,27.0,1.0,4.0,9.0,6.0,8.0,4.0,8.0,1.0,1.0,4.0,4.0,6.0,1.0,1.0,4.0,4.0,1.0,4.0,77.0,17.0,4.0,4.0,33.0,2.0,4.0
4.0,8.0,9.0,27.0,4.0,4.0,1.0,4.0,77.0,8.0,1.0,4.0,1.0,4.0,4.0,17.0,4.0,5.0,6.0,1.0,4.0,4.0,6.0,1.0,4.0,33.0,1.0,4.0,6.0,1.0
1.0,28.0,1.0,1.0,5.0,5.0,5.0,7.0,1.0,1.0,1.0,33.0,4.0,7.0,17.0,1.0,18.0,4.0,5.0,1.0,4.0,1.0,5.0,6.0,4.0,5.0,5.0,6.0,1.0,9.0
3.0,3.0,3.0,3.0,3.0,2.0,13.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0
17.0,2.0,11.0,8.0,1.0,12.0,7.0,8.0,2.0,4.0,1.0,3.0,7.0,8.0,1.0,2.0,3.0,171.0,3.0,8.0,1.0,1.0,2.0,110.0,1.0,1.0,12.0,1.0,7.0,7.0
3.0,3.0,1.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,95.0,4.0,1.0,3.0,5.0,5.0,33.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,90.0,4.0,2.0
1.0,2.0,9.0,13.0,4.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,1.0,4.0,3.0,1.0,4.0,58.0,6.0,1.0,1.0,9.0,1.0,1.0,4.0,90.0,2.0,1.0
1.0,2.0,3.0,3.0,1.0,4.0,3.0,1.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,3.0,1.0,3.0,1.0,34.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0
1.0,6.0,1.0,6.0,9.0,4.0,1.0,3.0,6.0,8.0,1.0,4.0,10.0,1.0,5.0,3.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,6.0
3.0,1.0,3.0,34.0,3.0,3.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,29.0,1.0,1.0,5.0,4.0,4.0,7.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,3.0,1.0
1.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,33.0,3.0,1.0,1.0,5.0,5.0,4.0,95.0,7.0,5.0,4.0,29.0,3.0,1.0,1.0,3.0,4.0,1.0
12.0,4.0,1.0,1.0,3.0,1.0,2.0,7.0,2.0,2.0,17.0,8.0,1.0,8.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,12.0,1.0,7.0,2.0,1.0,110.0
3.0,4.0,1.0,3.0,34.0,3.0,3.0,1.0,3.0,29.0,4.0,3.0,5.0,4.0,1.0,3.0,7.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,5.0,3.0,1.0,1.0
4.0,5.0,95.0,4.0,1.0,33.0,1.0,1.0,3.0,1.0,5.0,3.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,3.0,3.0,10.0,1.0
1.0,3.0,4.0,8.0,1.0,7.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,1.0,3.0,3.0,3.0,5.0,2.0,1.0,1.0,2.0,1.0,90.0,3.0,1.0,1.0,5.0,5.0
6.0,10.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,6.0,1.0,8.0,3.0,5.0,1.0,1.0,9.0,33.0,8.0,95.0,4.0,3.0,3.0,6.0,4.0
3.0,3.0,5.0,7.0,2.0,1.0,3.0,8.0,3.0,3.0,90.0,5.0,5.0,1.0,14.0,139.0,89.0,1.0,1.0,3.0,3.0,5.0,3.0,5.0,3.0,4.0,4.0,1.0,3.0,1.0
2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,7.0,64.0,4.0,23.0,2.0,2.0,4.0,7.0,1.0,7.0,8.0,12.0,1.0,1.0,2.0,2.0,3.0
2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,7.0,12.0,2.0,7.0,8.0,2.0,1.0,8.0,3.0,4.0,64.0,1.0,23.0,2.0,1.0,1.0
4.0,64.0,23.0,1.0,5.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,4.0,1.0
4.0,3.0,3.0,34.0,29.0,3.0,1.0,4.0,3.0,5.0,4.0,1.0,3.0,3.0,7.0,3.0,1.0,1.0,1.0,3.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
4.0,1.0,13.0,1.0,2.0,9.0,58.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,90.0,1.0,1.0,1.0,1.0,1.0,89.0,139.0,5.0,8.0,14.0,4.0,4.0
1.0,1.0,1.0,1.0,2.0,3.0,5.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,33.0,1.0,5.0,5.0,7.0,4.0,5.0,4.0,29.0,95.0,3.0,1.0,1.0,3.0,4.0,3.0
1.0,1.0,4.0,6.0,1.0,4.0,9.0,3.0,1.0,1.0,1.0,8.0,1.0,9.0,6.0,2.0,6.0,4.0,7.0,1.0,1.0,1.0,13.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,4.0,3.0,1.0,3.0,3.0,1.0,34.0,3.0,4.0,3.0,1.0,29.0,3.0,5.0,4.0,7.0,1.0,1.0,3.0,1.0,3.0
1.0,4.0,1.0,2.0,1.0,9.0,13.0,1.0,4.0,1.0,1.0,4.0,8.0,1.0,1.0,1.0,90.0,1.0,3.0,4.0,58.0,1.0,4.0,1.0,6.0,1.0,2.0,1.0,9.0,1.0
3.0,4.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,4.0,23.0,1.0,64.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0
3.0,4.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,4.0,23.0,1.0,64.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0
3.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,8.0,2.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,1.0
4.0,64.0,23.0,1.0,5.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,4.0,1.0
23.0,64.0,4.0,1.0,1.0,5.0,4.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,7.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0
4.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,64.0,4.0,23.0,2.0,2.0,7.0,1.0,3.0,1.0,2.0,1.0,7.0,12.0,2.0,1.0,8.0
4.0,64.0,23.0,1.0,5.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,4.0,1.0
23.0,64.0,4.0,1.0,1.0,5.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,4.0,2.0,7.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0
2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,64.0,23.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,5.0,1.0,3.0,4.0
10.0,1.0,1.0,1.0,8.0,4.0,1.0,8.0,2.0,1.0,3.0,6.0,4.0,1.0,16.0,1.0,4.0,4.0,31.0,1.0,4.0,4.0,4.0,7.0,20.0,1.0,73.0,57.0,4.0,6.0
1.0,5.0,1.0,5.0,1.0,3.0,1.0,4.0,3.0,1.0,1.0,5.0,1.0,2.0,1.0,4.0,1.0,6.0,5.0,6.0,11.0,1.0,7.0,8.0,4.0,1.0,7.0,1.0,1.0,1.0
1.0,5.0,3.0,1.0,1.0,2.0,1.0,17.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0,2.0,14.0,3.0,1.0,3.0,3.0,12.0,1.0,3.0,6.0,5.0,1.0,4.0,5.0,3.0
1.0,6.0,4.0,9.0,2.0,3.0,5.0,7.0,5.0,2.0,12.0,5.0,9.0,19.0,1.0,3.0,5.0,1.0,7.0,9.0,11.0,5.0,1.0,18.0,1.0,5.0,2.0,1.0,33.0,3.0
1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,64.0,23.0,4.0,1.0,2.0,2.0,7.0,7.0,1.0,1.0,2.0,3.0,1.0,5.0,1.0,2.0,4.0,3.0,1.0,3.0,1.0,2.0
1.0,1.0,60.0,5.0,4.0,7.0,9.0,1.0,5.0,4.0,1.0,11.0,4.0,2.0,4.0,4.0,4.0,1.0,1.0,10.0,21.0,1.0,4.0,4.0,28.0,4.0,4.0,8.0,4.0,9.0
1.0,4.0,2.0,5.0,1.0,1.0,12.0,2.0,5.0,3.0,1.0,1.0,3.0,3.0,17.0,6.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,14.0,3.0,1.0,15.0,1.0,6.0
5.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,10.0,4.0,6.0,4.0,12.0,4.0,4.0,4.0,8.0,5.0,4.0,56.0,4.0,1.0,4.0,1.0,6.0,4.0,1.0,1.0,1.0,1.0
1.0,1.0,17.0,4.0,4.0,2.0,1.0,6.0,4.0,6.0,5.0,11.0,4.0,33.0,1.0,1.0,7.0,4.0,98.0,12.0,8.0,1.0,73.0,1.0,4.0,9.0,4.0,2.0,5.0,12.0
5.0,5.0,5.0,4.0,1.0,1.0,3.0,6.0,2.0,6.0,1.0,9.0,1.0,2.0,1.0,6.0,1.0,4.0,2.0,1.0,2.0,5.0,5.0,5.0,7.0,1.0,5.0,4.0,3.0,3.0
1.0,3.0,2.0,5.0,5.0,7.0,6.0,5.0,11.0,2.0,12.0,7.0,5.0,5.0,1.0,2.0,5.0,3.0,4.0,9.0,12.0,4.0,1.0,1.0,1.0,3.0,6.0,17.0,4.0,1.0
5.0,2.0,5.0,3.0,1.0,3.0,1.0,5.0,4.0,7.0,11.0,1.0,9.0,19.0,5.0,12.0,9.0,4.0,2.0,6.0,2.0,5.0,2.0,12.0,5.0,7.0,1.0,1.0,3.0,1.0
33.0,98.0,1.0,8.0,9.0,4.0,4.0,4.0,1.0,4.0,2.0,4.0,73.0,4.0,1.0,1.0,1.0,11.0,5.0,4.0,4.0,17.0,4.0,6.0,1.0,1.0,4.0,6.0,1.0,9.0
1.0,5.0,1.0,5.0,2.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,15.0,4.0,11.0,5.0,4.0,6.0,6.0,5.0,5.0,4.0,1.0,3.0,4.0,6.0,4.0,2.0,5.0,1.0
5.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,10.0,4.0,6.0,4.0,12.0,4.0,4.0,4.0,8.0,5.0,4.0,56.0,4.0,1.0,4.0,1.0,6.0,4.0,1.0,1.0,1.0,1.0
1.0,4.0,4.0,5.0,7.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,10.0,2.0,1.0,4.0,4.0,5.0,73.0,4.0,4.0,5.0,9.0,6.0,6.0,1.0,4.0,1.0,4.0,4.0
1.0,1.0,1.0,7.0,5.0,4.0,4.0,73.0,4.0,1.0,4.0,1.0,1.0,2.0,4.0,2.0,4.0,4.0,4.0,10.0,6.0,4.0,4.0,4.0,1.0,9.0,1.0,4.0,1.0,6.0
4.0,12.0,4.0,5.0,4.0,1.0,56.0,4.0,5.0,1.0,4.0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,3.0,5.0,3.0,7.0,4.0,5.0,1.0,4.0,4.0,2.0,8.0,4.0
5.0,5.0,4.0,6.0,1.0,1.0,3.0,2.0,6.0,1.0,5.0,1.0,1.0,2.0,4.0,5.0,5.0,5.0,4.0,1.0,9.0,7.0,2.0,4.0,1.0,10.0,4.0,1.0,4.0,4.0
5.0,1.0,5.0,1.0,1.0,2.0,1.0,13.0,2.0,1.0,1.0,6.0,4.0,1.0,6.0,6.0,1.0,4.0,1.0,3.0,3.0,1.0,11.0,1.0,1.0,8.0,27.0,4.0,9.0,8.0
3.0,58.0,14.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,5.0,2.0,10.0,2.0,2.0,2.0,2.0,5.0,2.0
1.0,4.0,1.0,5.0,1.0,6.0,1.0,4.0,3.0,6.0,5.0,6.0,2.0,14.0,4.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,7.0,2.0,4.0,5.0,4.0,4.0
1.0,4.0,7.0,1.0,4.0,4.0,4.0,28.0,2.0,7.0,6.0,7.0,8.0,4.0,1.0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,6.0,1.0,1.0
6.0,8.0,7.0,7.0,1.0,6.0,1.0,1.0,8.0,4.0,4.0,6.0,1.0,4.0,4.0,4.0,10.0,2.0,1.0,1.0,16.0,1.0,1.0,85.0,4.0,1.0,1.0,7.0,4.0,1.0
3.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,34.0,1.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,29.0,1.0,4.0,5.0,4.0,3.0,7.0,3.0,5.0,1.0,1.0
4.0,5.0,95.0,4.0,1.0,33.0,1.0,1.0,3.0,1.0,5.0,3.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,3.0,3.0,10.0,1.0
1.0,4.0,4.0,16.0,10.0,1.0,7.0,85.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,6.0,4.0,6.0,8.0,7.0,7.0,1.0,1.0,8.0,4.0,1.0,4.0
6.0,1.0,1.0,8.0,1.0,10.0,4.0,4.0,85.0,1.0,6.0,8.0,7.0,7.0,1.0,16.0,6.0,4.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,7.0,1.0,4.0,1.0,4.0
1.0,7.0,1.0,4.0,4.0,1.0,16.0,85.0,10.0,1.0,6.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,4.0,8.0,1.0,1.0,1.0,6.0,4.0,4.0,1.0
1.0,6.0,1.0,9.0,6.0,1.0,4.0,3.0,6.0,8.0,4.0,1.0,10.0,1.0,5.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,9.0
1.0,8.0,3.0,1.0,1.0,4.0,4.0,9.0,6.0,1.0,1.0,6.0,4.0,6.0,1.0,4.0,1.0,1.0,1.0,10.0,1.0,1.0,5.0,3.0,4.0,1.0,9.0,2.0,1.0,1.0
1.0,12.0,2.0,14.0,2.0,1.0,5.0,1.0,5.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,17.0,6.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,6.0,3.0,10.0,1.0,14.0
9.0,6.0,4.0,3.0,6.0,1.0,8.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,9.0,6.0,6.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,7.0
1.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,2.0,1.0,3.0,3.0,1.0,3.0,33.0,5.0,1.0,5.0,7.0,4.0,5.0,4.0,95.0,3.0,29.0,1.0,3.0,1.0,4.0,34.0
6.0,4.0,1.0,1.0,3.0,9.0,4.0,1.0,1.0,8.0,1.0,1.0,6.0,9.0,1.0,2.0,1.0,4.0,1.0,6.0,4.0,7.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,6.0
5.0,4.0,5.0,14.0,89.0,139.0,5.0,4.0,1.0,1.0,9.0,1.0,1.0,2.0,4.0,1.0,1.0,28.0,21.0,1.0,1.0,1.0,90.0,2.0,5.0,3.0,3.0,7.0,4.0,1.0
1.0,2.0,3.0,5.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,34.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0
4.0,1.0,13.0,2.0,9.0,1.0,4.0,1.0,1.0,58.0,1.0,4.0,1.0,1.0,8.0,4.0,1.0,1.0,3.0,2.0,4.0,4.0,1.0,1.0,1.0,6.0,1.0,90.0,1.0,1.0
90.0,1.0,1.0,1.0,5.0,139.0,89.0,14.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,1.0,1.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,3.0
95.0,4.0,5.0,4.0,33.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0,3.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,3.0,1.0
14.0,1.0,58.0,3.0,12.0,2.0,3.0,14.0,24.0,3.0,1.0,1.0,2.0,5.0,5.0,10.0,5.0,1.0,6.0,5.0,5.0,1.0,5.0,3.0,1.0,2.0,2.0,2.0,5.0,2.0
3.0,14.0,58.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,3.0,3.0,5.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,10.0,2.0,5.0
3.0,58.0,14.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,5.0,1.0,3.0,1.0,3.0,5.0,1.0,1.0,2.0,10.0,2.0,2.0,1.0,2.0
7.0,1.0,2.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,2.0,1.0,1.0,2.0,8.0,1.0,8.0,1.0,1.0,1.0,6.0,3.0,20.0,15.0,1.0,5.0,7.0,1.0,11.0,4.0
11.0,16.0,3.0,1.0,8.0,9.0,3.0,3.0,3.0,8.0,9.0,13.0,8.0,8.0,8.0,33.0,15.0,18.0,10.0,2.0,10.0,24.0,1.0,7.0,14.0,9.0,3.0,7.0,6.0,7.0
7.0,1.0,2.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,2.0,1.0,1.0,2.0,8.0,1.0,8.0,1.0,6.0,1.0,1.0,3.0,20.0,15.0,1.0,5.0,7.0,1.0,11.0,10.0
14.0,58.0,3.0,3.0,1.0,1.0,2.0,5.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,5.0,3.0,1.0,1.0,5.0,5.0,12.0,1.0,1.0,5.0,2.0
14.0,58.0,3.0,3.0,1.0,1.0,5.0,2.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,5.0,3.0,1.0,1.0,5.0,5.0,12.0,1.0,5.0,1.0,2.0
14.0,58.0,3.0,3.0,1.0,1.0,5.0,2.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,5.0,3.0,1.0,1.0,5.0,12.0,5.0,1.0,5.0,1.0,2.0
3.0,58.0,14.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,5.0,1.0,2.0,10.0,2.0,2.0,2.0,2.0,5.0,2.0
14.0,3.0,58.0,3.0,24.0,1.0,1.0,10.0,8.0,14.0,2.0,3.0,1.0,2.0,24.0,12.0,1.0,1.0,2.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,28.0
3.0,58.0,14.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,5.0,1.0,2.0,10.0,2.0,2.0,2.0,2.0,5.0,2.0
4.0,64.0,23.0,1.0,5.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,4.0,1.0
2.0,5.0,7.0,5.0,2.0,10.0,1.0,5.0,14.0,8.0,4.0,10.0,5.0,5.0,40.0,14.0,1.0,1.0,17.0,4.0,2.0,5.0,1.0,1.0,1.0,4.0,4.0,1.0,5.0,4.0
14.0,24.0,10.0,3.0,11.0,11.0,23.0,15.0,12.0,9.0,9.0,9.0,3.0,13.0,10.0,8.0,9.0,8.0,9.0,3.0,1.0,8.0,8.0,12.0,3.0,16.0,11.0,8.0,3.0,9.0
3.0,1.0,5.0,7.0,12.0,2.0,5.0,7.0,6.0,1.0,6.0,6.0,33.0,4.0,2.0,17.0,7.0,4.0,6.0,4.0,18.0,4.0,1.0,1.0,8.0,2.0,4.0,2.0,73.0,4.0
3.0,11.0,11.0,12.0,10.0,14.0,12.0,24.0,23.0,15.0,10.0,9.0,9.0,9.0,3.0,9.0,13.0,9.0,8.0,1.0,3.0,8.0,8.0,3.0,8.0,16.0,3.0,11.0,10.0,8.0
2.0,5.0,7.0,5.0,2.0,10.0,1.0,14.0,5.0,8.0,4.0,10.0,5.0,5.0,14.0,4.0,1.0,40.0,17.0,1.0,5.0,2.0,1.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0
10.0,10.0,3.0,9.0,1.0,11.0,1.0,15.0,8.0,16.0,3.0,9.0,3.0,3.0,8.0,13.0,8.0,8.0,8.0,33.0,24.0,2.0,18.0,14.0,7.0,3.0,10.0,11.0,9.0,11.0
3.0,11.0,11.0,12.0,10.0,14.0,24.0,23.0,12.0,15.0,9.0,9.0,10.0,9.0,9.0,3.0,13.0,8.0,9.0,1.0,8.0,3.0,8.0,3.0,8.0,16.0,11.0,3.0,10.0,8.0
17.0,14.0,1.0,1.0,1.0,14.0,1.0,62.0,4.0,4.0,1.0,10.0,4.0,4.0,4.0,4.0,1.0,7.0,1.0,1.0,4.0,1.0,1.0,5.0,4.0,1.0,1.0,6.0,28.0,1.0
1.0,1.0,9.0,9.0,9.0,9.0,4.0,9.0,18.0,8.0,8.0,8.0,13.0,23.0,19.0,9.0,3.0,8.0,24.0,6.0,1.0,14.0,9.0,3.0,3.0,33.0,8.0,1.0,10.0,16.0
3.0,8.0,3.0,1.0,9.0,3.0,9.0,16.0,11.0,13.0,8.0,8.0,3.0,8.0,8.0,15.0,18.0,33.0,10.0,24.0,2.0,14.0,10.0,9.0,1.0,10.0,9.0,7.0,9.0,9.0
14.0,10.0,24.0,23.0,3.0,11.0,11.0,12.0,15.0,9.0,9.0,9.0,9.0,13.0,8.0,3.0,8.0,10.0,3.0,8.0,9.0,1.0,12.0,8.0,3.0,16.0,9.0,8.0,11.0,3.0
3.0,14.0,58.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,24.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,5.0,2.0,2.0,10.0
11.0,3.0,12.0,11.0,10.0,14.0,12.0,24.0,23.0,15.0,10.0,9.0,9.0,9.0,3.0,9.0,13.0,9.0,8.0,1.0,3.0,8.0,8.0,3.0,8.0,10.0,3.0,16.0,11.0,8.0
3.0,3.0,3.0,8.0,1.0,9.0,13.0,8.0,9.0,16.0,8.0,8.0,8.0,11.0,3.0,15.0,18.0,33.0,10.0,24.0,2.0,9.0,14.0,10.0,9.0,1.0,9.0,10.0,9.0,1.0
1.0,10.0,10.0,6.0,9.0,3.0,15.0,9.0,11.0,10.0,1.0,16.0,8.0,3.0,9.0,9.0,3.0,5.0,2.0,2.0,12.0,3.0,7.0,8.0,8.0,13.0,11.0,24.0,8.0,8.0
9.0,9.0,9.0,23.0,14.0,10.0,24.0,1.0,9.0,1.0,3.0,11.0,13.0,8.0,8.0,15.0,8.0,9.0,12.0,11.0,3.0,3.0,18.0,3.0,8.0,1.0,8.0,9.0,16.0,11.0
18.0,8.0,8.0,8.0,13.0,9.0,8.0,3.0,3.0,33.0,3.0,9.0,8.0,1.0,16.0,1.0,9.0,1.0,11.0,9.0,3.0,9.0,9.0,15.0,6.0,24.0,14.0,4.0,9.0,3.0
3.0,9.0,3.0,1.0,8.0,9.0,3.0,16.0,13.0,8.0,11.0,8.0,8.0,8.0,3.0,15.0,18.0,33.0,10.0,24.0,14.0,10.0,2.0,9.0,1.0,10.0,9.0,9.0,9.0,1.0
9.0,3.0,13.0,8.0,3.0,8.0,3.0,8.0,1.0,8.0,9.0,8.0,16.0,15.0,11.0,3.0,18.0,24.0,33.0,10.0,14.0,9.0,9.0,10.0,9.0,9.0,2.0,10.0,1.0,23.0
8.0,6.0,2.0,1.0,4.0,20.0,1.0,5.0,1.0,4.0,7.0,1.0,4.0,3.0,11.0,10.0,4.0,4.0,1.0,4.0,8.0,5.0,1.0,1.0,4.0,7.0,2.0,8.0,1.0,1.0
3.0,11.0,16.0,9.0,1.0,8.0,3.0,3.0,3.0,8.0,9.0,13.0,8.0,8.0,10.0,8.0,15.0,33.0,2.0,18.0,10.0,1.0,7.0,24.0,14.0,3.0,7.0,9.0,9.0,6.0
