0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
840,1715,90,1515,416,1528,1148,295,951,1749,1592,472,1503,1089,1122,1623,553,1504,650,1017,1014,1545,316,903,1534,1478,1486,1110,1056,1149
1515,840,90,1148,1592,1110,1413,496,1033,1565,1074,1149,1133,1587,1412,1122,1715,381,485,1089,243,487,1736,1574,1564,1269,1136,77,1047,1017
1515,90,840,1148,1110,1592,1413,496,1033,1565,1074,1133,1149,1412,1587,381,1122,243,485,1715,487,1089,1574,1564,1047,77,1269,1136,1736,1153
264,1439,1312,530,1643,848,914,843,780,371,1310,736,1873,1300,223,1831,204,786,269,1509,312,642,71,109,1440,464,256,1834,125,533
377,281,1540,1673,956,665,1514,1464,1505,873,772,302,583,554,762,108,443,248,621,1362,695,218,1847,984,388,427,1295,460,807,652
264,1439,1312,530,1643,848,914,843,780,371,1310,1873,736,1300,223,1831,204,786,312,269,1509,642,71,109,1440,464,256,1834,125,161
840,90,1515,1148,1592,1715,1110,1122,1089,1413,1565,1074,496,1033,1149,485,1587,1412,1133,1017,381,1736,1596,1014,1056,416,1870,243,1131,1136
840,90,1515,1148,1592,1715,1122,1110,1089,1413,1074,1565,496,1033,1149,485,1587,1412,1133,1017,381,1736,1596,1014,1056,416,1870,1131,243,1136
840,90,1515,1148,1592,1715,1122,1110,1089,1413,1074,1565,496,1033,1149,485,1587,1412,1133,1017,381,1736,1596,1014,416,1056,1870,1131,243,1136
1515,90,840,1110,1148,1592,1413,496,1033,1565,1133,1074,1412,1587,1149,381,243,487,485,1574,1122,1564,1047,77,1269,1153,1136,1040,1089,1052
840,1515,90,1749,951,472,1715,1623,1626,295,1528,1148,1592,1110,529,416,1413,496,1033,1565,1074,1122,1133,1149,1478,1486,1089,1587,1412,1168
1515,90,840,1110,1148,1592,1413,496,1033,1565,1133,1074,1412,1587,1149,381,243,487,485,1574,1122,1564,1047,77,1269,1153,1136,1040,1089,1052
445,9,39,1536,276,1372,1719,803,352,872,1696,1363,688,966,1765,855,1340,699,519,1697,1433,1666,1316,1455,692,829,182,1461,358,1676
1472,910,411,913,1491,288,1876,826,171,318,1276,263,812,696,46,151,1708,1809,119,945,1520,1255,1489,1533,1339,697,821,1824,633,972
388,218,888,1521,567,536,231,443,527,988,772,970,1464,302,621,554,949,762,665,1514,1673,956,583,532,1505,281,377,873,1540,427
1295,1874,705,460,224,1553,713,652,807,1680,599,918,108,664,1362,116,984,932,677,801,248,835,1654,1437,873,1471,661,1507,22,990
1521,536,567,527,888,388,532,218,231,443,621,988,970,772,1464,949,302,665,554,1673,1514,762,956,1505,583,281,1540,377,695,873
1472,910,411,913,1491,288,1876,171,826,318,1276,263,812,696,151,945,1809,46,119,1708,1255,1520,1533,1489,697,1339,821,1824,972,1669
621,695,1540,665,1847,377,1673,443,956,281,1464,772,1514,1505,873,302,554,762,583,108,218,1362,248,388,984,1521,888,536,429,567
1521,567,536,527,888,388,218,231,532,443,988,970,621,772,949,1464,302,554,665,1673,762,1514,956,1505,583,281,377,1540,695,873
119,151,1388,1809,1489,171,1876,26,630,821,1766,288,697,972,663,890,1339,411,1720,1335,647,1817,1824,910,570,591,69,378,55,275
1778,1668,427,949,970,988,875,270,248,762,583,554,302,231,88,219,1505,873,218,807,1542,388,772,1514,1464,108,956,1673,888,281
1514,956,1464,1673,665,1505,772,281,377,302,873,554,1540,762,583,443,248,108,621,218,1362,388,695,427,1847,888,988,984,949,970
388,888,218,231,1521,567,536,527,443,988,970,949,772,302,554,1464,762,621,1514,583,665,1673,532,956,1505,281,427,873,377,1540
1515,840,90,1110,1148,1413,496,1592,1033,1565,1133,1074,1749,1412,951,1587,1149,1715,243,472,381,487,1574,1564,1047,485,1122,1153,1040,77
536,1521,527,567,888,388,532,218,231,443,621,988,970,772,1464,949,302,665,554,1673,1514,956,762,1505,583,695,1540,281,377,873
1514,1505,1464,956,1673,772,302,554,665,281,873,583,762,377,1540,443,248,108,621,218,1362,427,388,695,988,1847,949,888,970,1778
1847,695,621,1237,1213,1540,443,665,377,500,1673,281,956,1464,772,429,1514,1184,1635,1362,532,1505,984,873,1167,302,536,218,554,762
988,970,949,231,388,888,218,1778,427,1668,1521,567,302,554,762,443,583,772,527,536,1464,1505,248,1514,956,1673,873,665,281,377
248,762,583,554,302,427,873,1505,1514,108,1464,772,956,1778,281,1673,665,1668,377,949,1540,988,970,443,807,218,388,875,270,1295
1464,772,1514,1673,956,665,1505,281,302,554,377,762,583,873,1540,443,248,108,621,218,388,695,1362,427,1847,888,988,970,949,1778
772,1464,302,554,1514,762,1505,956,1673,583,665,873,281,443,377,1540,248,218,108,621,388,427,988,888,970,949,1362,695,1778,231
223,312,1310,1873,914,71,1831,371,1439,530,256,269,649,625,125,161,566,843,736,950,222,364,1772,438,796,264,1300,204,1810,1550
1540,377,281,665,1673,956,1514,1464,1505,873,772,302,583,554,621,762,443,108,1362,248,695,1847,984,218,388,1295,652,429,427,677
443,218,772,302,1464,554,762,1514,388,583,1673,956,665,1505,281,873,377,888,621,1540,248,988,231,970,1521,949,427,108,536,567
248,583,762,873,554,302,1505,108,1514,281,956,1464,1673,772,377,665,427,1540,807,443,1778,1295,460,1362,218,1668,949,705,988,224
665,1673,956,1464,1514,772,377,281,1540,1505,873,302,554,443,762,583,621,108,248,218,695,1362,1847,388,427,888,984,988,1521,970
772,1464,1673,1514,665,956,443,302,1505,554,762,281,583,377,1540,873,621,218,248,108,388,695,888,427,988,1847,970,1362,1521,949
1464,665,772,1673,956,1514,1505,281,377,1540,302,554,443,873,762,583,621,248,108,218,695,388,1362,1847,427,888,988,970,1521,949
365,648,413,1281,459,1656,780,1669,848,786,1533,642,1705,1643,1312,1509,1808,1824,945,1497,482,475,1300,326,204,697,972,821,843,533
772,1464,302,1514,554,1673,956,762,665,443,1505,583,281,873,377,1540,218,248,621,108,388,427,888,988,970,949,695,231,1521,1362
375,1658,268,754,912,1663,1438,1760,702,1320,1500,1449,1447,476,1375,576,1532,525,1811,168,1772,97,1694,394,319,1454,950,183,197,940
1514,1505,1464,956,1673,772,302,554,665,281,873,583,762,377,1540,443,248,108,621,218,1362,427,388,695,988,1847,949,888,970,1778
754,268,375,1663,1658,1500,1760,1532,476,912,1438,702,1320,576,1447,1449,1375,525,1811,1694,319,1454,394,168,1272,97,333,1772,183,197
621,443,772,665,218,1464,1673,695,956,1540,1514,377,1847,281,388,1505,302,554,1521,762,536,583,888,873,567,527,532,231,248,108
1834,204,533,403,736,393,1300,1810,438,843,269,326,475,1509,370,125,899,256,792,887,642,371,432,690,1705,1755,1677,1643,1282,482
899,326,475,309,370,482,403,533,1679,1834,69,591,432,393,1335,378,1705,55,890,310,1810,1755,643,792,1509,630,1282,204,972,690
443,218,772,302,1464,554,762,388,1514,1673,665,956,583,1505,281,873,888,377,621,1540,248,231,988,1521,970,949,536,567,427,108
1694,394,319,1532,1760,822,190,1483,754,1272,1803,702,1769,1320,375,1449,470,1663,528,152,268,980,1658,743,1500,1510,912,1438,940,727
796,1550,566,1772,912,1438,1449,1320,702,1447,950,1658,375,92,687,940,1760,1375,649,476,1445,268,958,525,168,364,1663,97,1500,754
168,97,183,197,364,950,1375,525,1811,1447,649,476,29,245,625,1772,895,576,1438,222,1500,912,1658,268,1663,566,375,754,1732,1812
1694,394,319,1532,822,190,1760,1483,1272,754,1803,702,1769,1320,375,470,1449,1663,152,980,528,268,1658,1500,743,1510,912,727,1438,315
950,649,364,625,168,97,1772,183,197,222,566,29,1447,1375,525,895,1811,476,1438,912,796,245,71,312,256,1658,125,576,1500,223
1760,1320,702,1449,743,940,1694,394,1532,375,1658,754,319,912,268,1438,1663,1483,822,190,1500,1803,74,1769,1447,476,958,1375,1272,576
743,940,1760,1320,702,1449,1694,394,375,74,1532,1658,912,754,958,1438,788,319,268,1483,874,1663,1345,1803,1769,822,190,1447,1500,1511
912,1438,1658,375,1447,1449,702,1320,268,1760,476,1375,1663,754,1500,525,576,1772,1811,1532,168,566,796,950,97,940,183,197,1550,649
269,256,125,371,736,438,843,1810,71,204,1300,393,1834,533,887,403,792,222,914,1310,370,1509,690,312,1439,432,326,223,625,475
1438,912,1447,1658,375,1375,476,268,525,1449,702,1320,1500,1663,754,1772,1811,1760,576,168,97,950,566,796,183,197,649,1532,364,1550
1760,702,1320,1449,375,1658,754,912,268,1438,1663,1532,1447,1500,476,1375,576,1694,525,394,940,1811,319,1772,1272,168,796,743,1454,97
912,1438,1658,375,702,1449,1320,1447,268,1760,476,754,1663,1375,1500,525,576,1811,1772,1532,168,97,566,950,796,940,183,197,1550,649
796,1550,566,1772,92,912,1449,687,1438,1320,702,1445,1447,940,950,1658,958,375,1699,649,1760,1375,476,236,788,874,161,268,525,364
838,1661,1724,756,1791,1741,614,1511,1345,1748,1767,758,1546,730,74,397,779,85,935,1541,226,1545,722,1534,708,813,743,191,1313,962
702,1320,1449,1760,375,912,1658,1438,268,754,1447,1663,476,1500,1532,1375,940,525,576,1772,1811,1694,796,394,566,1550,319,168,950,97
161,1440,1683,1831,236,530,1873,223,1310,1699,687,312,914,1445,92,1550,1270,597,48,1512,718,676,796,264,82,1439,18,25,566,362
1658,375,1438,912,268,1447,476,1663,754,1500,1375,702,1320,525,1449,1760,576,1811,1532,168,97,1772,950,183,197,566,796,1454,364,649
862,1000,994,314,857,1773,1840,764,66,911,962,514,1688,1313,823,813,1486,1478,1367,296,673,939,903,1541,85,316,730,1504,1534,1546
1375,1447,525,476,168,97,1811,1438,912,1658,1500,183,197,576,950,268,375,1772,1663,364,754,649,245,566,29,625,702,1449,1320,895
747,1490,717,1351,58,362,131,25,18,82,1462,1512,718,48,597,191,722,226,1270,708,1699,811,1445,874,758,788,92,687,958,236
951,472,1749,1623,1715,295,1528,1626,1478,1486,840,1366,1773,1504,316,529,823,903,416,314,862,66,1000,514,1534,1168,764,994,1872,1417
1534,1545,730,779,1504,903,316,514,1313,962,813,1503,66,857,1840,553,838,994,1486,1478,85,416,1688,862,1000,1541,314,1773,911,1546
1504,316,903,1534,1545,730,514,66,1486,1478,1313,962,1528,813,779,1503,295,857,1773,994,862,416,1840,1000,314,553,1688,764,823,911
730,838,779,1534,1545,813,1313,962,903,316,514,85,1504,1546,857,1541,66,1840,397,1661,1688,1724,756,1741,1791,614,1511,994,758,1345
1545,779,1503,1534,553,1504,730,416,316,903,514,1313,962,813,66,650,857,838,1486,1478,1528,1840,994,862,85,1000,1773,295,1688,314
1715,416,1528,295,1503,1504,553,316,1545,903,1534,1478,1486,779,730,514,66,1773,650,1313,962,813,862,857,994,314,1000,1623,1840,840
758,226,722,708,191,397,131,1546,747,1462,1490,717,788,874,958,1351,1345,838,58,362,718,1511,25,18,82,1512,743,85,940,597
951,472,1749,1623,1715,295,1528,1626,1478,1486,1366,529,1773,840,1504,823,316,1168,903,314,862,416,1417,1872,66,1000,514,764,994,1534
811,717,1490,747,131,25,18,362,82,1270,58,48,1351,597,969,1512,191,718,722,226,1462,1640,1324,346,397,1699,676,708,758,1546
994,66,862,1000,857,314,514,962,1840,1313,1773,813,1486,1478,764,1688,911,823,1367,903,316,85,1541,296,730,939,1504,673,1534,1546
316,903,1504,1534,514,730,66,1313,962,813,1545,1486,1478,857,994,1840,862,1773,1000,779,314,1688,1528,911,764,85,295,1503,823,1541
1688,1367,1840,911,1541,85,857,939,994,296,813,1000,962,1313,764,862,314,66,514,1546,397,969,823,673,1773,1324,346,730,1486,1478
1504,316,903,1534,1545,730,514,66,1486,1478,1313,962,1528,813,779,1503,295,857,1773,994,862,416,1840,1000,314,553,1688,764,823,911
1324,969,346,1640,811,939,296,1367,1541,717,1490,85,397,1546,911,131,1688,747,992,226,722,1270,191,673,18,25,362,82,1351,58
1545,1534,1504,730,779,316,903,1503,514,1313,962,813,66,553,416,857,1486,1478,1840,994,862,1000,1528,1773,838,1688,314,85,1541,295
730,1534,1545,903,316,1504,779,1313,514,962,813,66,857,1840,994,85,838,1688,1541,862,1503,1486,1000,1478,314,1546,911,1773,1367,397
911,1367,296,1688,939,764,1840,1000,994,314,862,673,857,1541,823,85,813,962,66,1773,1313,1324,969,514,346,1546,1640,1486,1478,397
1486,1478,1773,862,314,1000,66,994,823,514,764,857,1313,962,1840,316,903,813,911,1688,1504,295,1528,1367,673,1534,730,296,939,85
1000,862,314,994,764,1840,911,857,1773,1688,66,823,1367,962,1313,813,514,1486,1478,296,673,939,1541,85,903,316,730,1504,1534,1546
1840,857,994,1688,813,1000,962,1313,66,862,911,314,514,1367,764,85,1541,1773,939,296,823,1486,1478,903,316,730,673,1546,1534,1504
857,1840,994,813,962,1313,1688,66,1000,514,862,911,314,1367,764,85,1541,1773,939,296,1486,823,1478,903,316,730,673,1534,1546,1504
730,1534,903,316,1504,1545,1313,962,813,514,779,66,857,1840,994,85,1688,838,1541,862,1000,1486,1478,314,911,1546,1773,1503,1367,397
1688,1840,911,994,857,1367,1000,862,314,764,813,962,66,1313,296,939,1541,85,514,1773,823,673,1486,1478,1546,903,316,730,969,1324
1000,862,314,994,764,1773,1840,911,857,823,66,1688,962,514,1313,1367,813,1486,1478,673,296,939,1541,85,903,316,730,1504,1534,1546
530,1440,264,1831,1873,1439,914,161,1310,223,1683,312,1312,371,1643,71,843,236,848,736,269,1300,109,256,676,204,780,1838,464,125
1000,862,994,314,764,1840,911,857,1773,1688,66,823,1367,962,1313,813,514,1486,1478,296,673,939,1541,85,903,316,730,1504,1534,1546
587,1278,585,200,601,973,735,1779,1263,732,790,1385,139,905,1266,1846,1798,399,1542,1793,219,88,658,627,342,1484,8,954,270,1369
316,903,1504,1534,514,730,66,1313,962,813,857,1545,1486,1478,994,1840,862,1773,1000,779,314,1688,1528,911,764,85,1541,295,823,1367
813,962,1313,857,514,730,1840,66,85,1688,1541,994,903,1534,316,911,1000,862,1367,1546,1504,314,397,939,764,1773,838,296,1486,1478
585,1278,587,601,973,200,1779,735,1263,1385,732,790,139,905,1266,1542,1798,219,88,399,1846,1793,627,1484,658,342,270,954,875,1369
139,1385,1263,585,1542,88,219,1278,601,587,973,1779,200,735,270,875,1668,1778,949,970,427,988,1266,399,1798,790,627,1484,1369,231
139,790,1263,1779,1385,585,200,1278,587,601,973,735,732,1542,88,219,270,875,1668,1778,905,949,970,988,1266,427,1798,399,231,627
790,1779,200,587,732,1278,585,735,601,973,1263,1385,905,139,1846,615,834,1377,1793,870,8,1266,658,342,1542,766,746,219,88,1798
587,1278,200,585,601,973,735,1779,1263,732,790,1385,139,905,1266,1846,1798,1542,399,1793,219,88,658,342,627,8,1484,954,270,875
601,1278,585,973,587,200,735,1779,1263,732,1385,790,139,905,1266,1798,1846,399,1793,1542,219,88,627,658,342,1484,8,954,1369,270
601,1278,585,973,587,200,735,1779,1263,732,1385,790,139,905,1266,1798,1846,399,1793,1542,219,88,627,658,342,1484,8,954,1369,270
1278,587,585,601,973,200,735,1779,1263,732,1385,790,139,905,1266,1798,1846,399,1542,1793,219,88,627,658,342,1484,8,954,1369,270
790,1779,732,200,587,735,1278,585,601,973,905,1263,615,834,1377,746,870,1385,766,139,1265,1871,1714,1846,8,342,658,1793,1266,1798
1278,585,587,601,973,200,735,1779,1263,732,1385,790,139,905,1266,1798,1846,399,1542,219,88,1793,627,658,342,1484,8,954,1369,270
186,1275,598,657,1868,704,454,885,1480,1477,595,246,891,1498,1360,672,781,1555,959,437,210,1558,842,1457,23,816,303,265,391,593
1278,587,585,601,200,973,735,1779,1263,732,1385,790,139,905,1266,1798,1846,1542,399,219,88,1793,627,658,342,1484,8,954,270,875
587,1278,200,601,585,973,735,1779,1263,732,790,1385,905,139,1266,1846,1798,1793,399,1542,219,88,658,342,627,8,1484,954,1369,270
1778,1668,427,949,875,270,970,988,248,762,583,554,302,807,88,219,873,1505,231,1542,108,1514,772,218,1464,388,956,1673,281,665
1555,265,23,391,704,246,816,186,210,891,1751,595,1742,922,1868,1457,454,1275,568,266,959,1477,927,781,672,885,1768,1861,521,636
705,224,1553,460,713,1874,1295,807,652,1680,599,918,664,116,108,932,1471,1362,376,1654,248,233,984,835,1731,990,1437,1369,626,677
585,1278,587,601,200,973,735,1779,1263,732,1385,790,139,905,1266,1798,1542,219,88,399,1846,1793,627,1484,658,342,8,954,270,875
889,1267,1315,286,1768,308,521,3,1837,159,672,52,1751,891,1742,210,816,661,1477,22,1437,885,835,23,1360,1868,391,265,1481,1555
1344,636,1354,1844,1691,721,1813,146,1861,674,828,478,266,568,1470,279,922,409,795,726,28,927,924,628,428,1457,1552,1307,213,17
674,146,28,1691,1813,721,628,878,165,909,869,863,1354,633,770,726,1861,636,927,1520,1344,266,1844,679,568,922,1457,959,781,828
186,1275,1868,704,885,1477,891,657,454,210,1555,672,598,23,816,246,265,391,1480,595,1751,1360,1768,959,1742,1457,781,1558,922,927
781,959,927,1457,595,878,628,165,869,28,246,922,1861,568,266,1498,454,721,679,674,770,636,1691,1354,146,1813,909,863,1344,1473
1555,265,23,391,704,816,210,246,1751,891,186,1742,922,595,1868,1457,454,568,266,1275,959,1477,672,927,781,1768,521,885,1861,636
308,3,1837,286,52,661,889,1315,1267,1437,835,22,990,1768,932,521,672,159,1654,1477,891,210,1360,1751,1742,816,885,578,116,664
1498,454,781,437,959,595,557,246,1457,927,878,679,1473,869,366,165,628,1823,186,1492,28,922,1326,568,266,598,704,1275,1298,770
1555,23,265,391,704,816,210,891,1751,1742,186,1868,246,1275,1477,672,1768,454,595,922,1457,885,521,568,266,959,927,781,1267,889
1654,1731,116,664,990,1471,1680,599,932,918,626,233,835,52,1837,1437,376,661,3,180,308,1336,22,1874,578,286,632,1553,713,224
885,1868,1275,1477,657,1360,672,1480,186,1558,598,704,891,210,1768,816,842,22,303,1555,23,1751,454,889,1742,391,265,1267,661,1437
889,1267,1315,286,1768,308,3,521,1837,159,52,672,891,1751,210,1742,661,816,22,1477,1437,835,885,23,1360,1868,391,265,990,1481
1289,1286,372,770,679,909,863,1492,869,1276,633,318,165,1520,1473,366,1326,826,1416,878,628,28,263,46,812,696,1298,1617,1498,674
679,1473,366,1492,1498,869,1326,165,770,878,628,1823,1289,1298,1286,372,781,557,28,909,437,959,927,863,595,454,1457,633,674,1416
1477,885,1868,672,1275,891,704,210,186,1360,816,1768,657,1751,23,1558,1555,889,598,1480,1742,391,265,1267,521,22,1315,454,286,246
1678,1687,1864,1816,917,1311,1264,10,2,123,455,1854,380,1709,53,72,420,1665,769,239,452,27,955,12,1820,1297,1481,164,1698,395
1498,437,454,557,781,595,959,186,1823,598,246,1473,366,1457,1275,927,679,593,878,704,869,1492,165,657,1326,628,1868,1298,922,577
557,437,1823,366,1473,1498,1298,1326,1492,577,593,679,454,781,869,165,959,1649,878,595,598,770,628,927,1457,1289,246,1286,372,28
454,595,246,959,781,1457,186,927,1498,922,704,568,266,1555,1275,878,1861,628,1868,165,869,265,28,23,391,598,437,679,891,210
521,1267,159,1315,1768,1742,889,1751,816,210,891,286,672,23,391,265,1477,1555,308,1481,3,1837,955,704,885,1868,72,52,53,239
909,863,770,633,1520,869,1286,1289,372,165,28,878,628,679,674,146,726,263,1813,1691,1276,721,318,826,1354,1861,927,1491,1492,636
704,1555,23,186,265,210,391,891,816,1868,1275,1751,1477,1742,246,672,454,885,595,1768,1457,922,959,568,266,521,781,927,657,889
770,1289,679,1286,372,909,869,1492,165,863,1473,878,366,633,628,1326,1520,28,1276,318,1416,826,1498,263,1298,674,146,781,46,812
1654,1731,116,664,990,1471,1680,599,932,918,626,233,835,52,1837,1437,376,661,3,180,308,1336,22,1874,578,286,632,1553,713,224
826,318,1276,1491,913,1472,263,812,696,46,1520,411,910,288,372,1286,1289,633,863,1708,909,1809,1416,1876,770,1489,726,1339,171,119
1555,265,23,704,391,246,186,816,595,210,454,1457,922,891,1868,1751,568,266,959,1275,1742,927,781,1477,672,1861,885,1768,521,636
909,863,770,633,869,165,28,878,628,1520,674,1289,1286,146,372,679,1813,1691,726,721,263,1276,1354,318,1861,927,826,636,781,959
557,437,1823,366,1473,1298,1326,1498,1492,577,593,679,454,781,1649,869,165,959,878,595,598,770,628,1196,1289,927,1286,372,1457,246
437,557,1823,1498,366,1473,1326,1298,1492,577,679,454,593,781,959,869,165,595,878,598,628,1649,770,927,1457,246,186,28,1289,1286
1654,1731,116,664,990,1471,1680,599,932,918,626,233,835,52,1837,1437,376,661,3,180,308,1336,22,1874,578,286,632,1553,713,224
186,1275,598,657,1868,704,454,885,1480,1477,595,246,891,1498,1360,672,781,1555,959,437,210,1558,842,1457,23,816,303,265,391,593
1868,1477,704,891,1275,885,672,210,186,816,23,1555,1751,1768,657,391,265,1742,1360,598,889,454,521,1480,1558,1267,246,1315,595,22
1491,913,263,288,411,1520,1809,1472,910,318,1276,826,1489,1339,633,1876,726,119,863,151,171,909,26,372,1286,812,696,1289,1388,828
454,595,246,959,781,1457,927,186,1498,922,704,568,266,1555,1275,878,1861,628,1868,165,869,28,265,23,391,437,598,679,721,891
437,557,1823,1498,366,1473,1298,577,1326,593,1492,454,679,781,1649,598,959,595,869,165,878,186,628,246,1457,927,770,657,1275,28
27,452,769,1311,924,164,1816,719,1698,1864,1323,285,1678,1687,1452,917,72,1854,53,1709,1264,17,10,2,1797,123,455,1665,616,1337
239,955,420,53,1481,72,1264,1864,917,380,1687,1678,10,123,2,1816,455,1311,159,1820,1854,1297,1709,1665,521,12,894,27,395,1315
1868,885,1477,1275,704,672,186,891,657,210,1360,598,816,1480,1558,1768,1555,23,1751,391,265,1742,454,889,1267,22,521,246,842,1315
679,869,165,770,878,1473,1492,366,1498,628,1289,1286,372,28,1326,909,781,863,959,1298,927,1823,633,557,595,1457,674,437,454,1520
521,159,1267,1742,1315,1768,1751,889,816,210,891,23,672,391,286,265,1555,1477,1481,308,955,704,72,3,53,885,1868,239,1837,52
826,1491,318,913,1276,1472,263,1520,812,696,411,288,910,46,372,633,1286,1289,863,1809,909,1708,1876,1489,1339,726,171,770,119,1416
1844,828,726,1813,146,1691,1339,1354,674,1344,1489,721,478,26,1809,636,1817,1552,1720,633,1307,647,863,1520,1388,263,28,998,909,1861
1339,726,1489,1809,828,263,1520,633,26,1844,288,863,119,146,1813,1491,1720,1388,1817,913,674,1691,909,647,411,151,1552,663,1276,1307
1737,607,41,569,483,975,1361,1325,130,141,64,1513,586,1338,1764,613,75,62,44,964,59,660,1866,818,920,602,299,323,511,1843
1262,622,794,440,442,1865,1818,1681,117,898,1518,1754,65,606,1529,836,774,1523,439,198,435,946,387,693,1349,174,750,986,379,1001
1341,1283,142,847,877,481,740,1487,425,1374,640,974,858,106,555,1524,582,1560,128,257,765,728,1493,827,1857,1730,451,461,700,662
220,1689,1,851,610,354,983,1548,353,234,867,864,63,1672,112,430,526,604,711,742,761,407,1682,1260,1522,11,902,675,1723,54
431,91,278,1333,227,396,989,390,262,645,637,681,1547,600,1531,356,126,1659,83,267,1467,880,149,797,579,50,1796,203,1347,325
610,851,1,983,353,354,864,234,1689,220,1672,526,112,711,902,604,1682,675,430,1548,11,1260,456,999,742,892,724,867,761,63
425,740,640,858,257,555,481,728,1487,765,451,106,974,996,42,1516,515,385,1364,1374,775,405,461,1283,941,1667,162,1341,841,854
430,54,896,761,407,1522,742,354,112,1723,1672,1,474,1548,220,1260,353,63,1689,783,867,610,711,851,11,1322,983,1682,558,864
838,1724,1661,756,1791,1511,614,1741,1345,1546,758,1748,1767,730,397,74,779,85,1541,935,226,722,813,708,1534,191,1545,962,1313,743
331,886,552,1321,654,1371,580,261,467,804,282,987,852,571,1290,402,1365,771,1537,1780,368,700,128,1524,541,1857,1727,1434,694,1458
437,557,1823,1498,366,1473,1326,1298,1492,577,679,593,454,781,869,959,165,878,595,1649,628,598,770,927,1457,246,186,28,1289,1286
835,1437,932,661,22,918,664,116,1837,599,308,52,1680,3,990,1360,1558,286,1654,889,672,885,1477,1267,1768,1315,1731,1480,303,652
626,233,1471,180,376,1731,1654,1336,990,434,632,537,116,578,664,853,1680,599,594,52,932,918,954,3,1837,308,835,713,1369,661
1558,1360,1480,22,303,657,885,842,1437,1477,661,598,835,672,1868,1275,1507,932,1506,801,891,186,1768,704,889,1837,210,308,918,677
558,783,734,1322,560,1432,896,54,217,422,965,1343,100,457,330,1346,328,1826,102,817,415,1700,1642,518,321,524,751,1387,113,830
1472,910,411,913,1491,288,1876,826,171,318,1276,263,812,696,46,1708,151,1809,945,119,1255,1520,1489,1533,1339,697,821,1824,972,1814
626,233,1471,180,376,1731,1654,1336,990,434,632,537,116,578,664,853,1680,599,594,52,932,918,3,954,1837,308,835,713,1369,661
53,1864,1264,72,420,239,917,955,1687,1678,1816,380,10,2,123,1311,455,1481,1854,1709,1820,1665,1297,27,159,769,12,452,395,521
1648,1859,773,605,15,1114,820,1441,1087,1140,1402,929,561,221,1485,1563,184,251,957,612,492,1142,691,1082,143,1586,1848,960,1043,1102
1648,605,1859,773,820,929,1441,561,1114,960,15,612,957,1140,1485,1087,1402,691,221,1399,1563,829,1792,184,1142,901,1316,1666,311,143
975,1361,483,1737,607,130,41,569,1325,141,1764,64,75,62,44,1513,964,1338,586,613,1843,299,818,511,59,660,1770,1866,920,1752
1512,718,597,48,82,18,25,362,58,1351,1699,1445,236,1270,1462,687,92,747,1490,1683,717,131,191,874,958,722,708,226,788,161
1324,969,346,1640,811,939,296,1367,1541,717,1490,85,397,1546,911,131,1688,992,747,226,1270,722,191,673,18,25,82,362,48,58
1830,275,643,310,570,575,998,55,647,1307,378,1552,304,307,280,591,69,1817,1679,1720,663,723,423,1335,881,107,309,1766,683,1388
643,310,1830,275,570,575,55,378,998,591,69,1679,647,304,1307,280,307,881,723,1335,663,1552,309,423,1817,1720,683,107,1766,1388
1545,1503,779,553,1534,416,1504,730,316,903,514,1313,650,962,813,66,838,857,1486,1528,1478,1840,994,1456,862,295,85,1000,1773,1688
111,1812,1644,1732,68,683,631,915,107,723,423,213,306,1794,428,881,245,895,17,1291,1334,463,575,280,307,304,1282,795,409,279
915,631,213,68,17,428,1470,795,409,279,111,107,306,423,1644,280,307,723,304,683,1812,478,998,575,924,1794,881,1732,1452,1307
1854,1709,1665,12,455,2,10,123,1678,1687,917,380,1264,1864,1820,1297,1816,1311,420,769,395,452,53,239,72,1763,27,955,894,944
1515,90,840,1110,1148,1592,1413,496,1033,1565,1074,1133,1149,1412,1587,381,243,485,1122,487,1574,1564,1047,77,1269,1136,1089,1736,1153,1040
1515,90,1110,840,496,1413,1033,936,1133,243,1332,162,1565,43,1040,487,1574,1015,1786,941,1660,1077,1704,854,1153,1412,841,1074,1564,385
1337,616,1664,1446,1452,1797,392,943,1292,253,306,719,285,1323,1468,463,1794,1698,283,1641,164,333,1644,211,68,930,17,1829,1454,915
1468,333,463,1664,1446,253,1794,392,1454,1337,943,616,1292,576,306,1811,1644,245,1797,1641,1452,283,525,1500,197,183,727,1663,476,1375
840,90,1515,1148,1592,1715,1122,1110,1089,1413,1074,1565,496,1033,1149,485,1587,1412,1133,1017,381,1736,1596,1014,1056,416,1870,1131,243,1136
428,795,409,279,1470,213,631,915,17,107,478,280,307,304,68,111,423,723,998,683,1307,575,1552,881,1812,306,1644,643,1830,924
840,90,1715,1515,1148,416,1592,1528,1089,1122,295,951,1749,472,1503,553,1017,1623,1014,1110,650,1149,1056,1074,1504,485,1413,1565,1033,1596
68,631,915,111,213,1644,306,17,1812,428,1794,107,1470,795,409,279,1732,683,423,463,723,1446,1452,280,307,304,881,245,575,1664
630,890,1766,972,821,1335,697,663,591,69,1388,378,151,1679,55,119,570,482,309,1824,275,647,1830,26,1720,310,1817,171,643,1876
218,388,988,970,949,231,888,302,554,762,443,772,583,1464,427,1514,1505,956,1673,665,1778,248,1521,873,281,1668,567,377,536,1540
